file_path,file_name,buggy_line_no,file_last_modified,buggy_class_name,buggy_method_name,short_description,method_param_list,file_size,depth,indentation,number_of_classes,method_no_in_buggy_class,method_no_in_file,number_of_line_with_comment,buggy_method_starting_line,buggy_method_ending_line,buggy_method_length_with_comment,buggy_class_start_line_with_comment,buggy_class_end_line_with_comment,buggy_class_length_with_comment,buggy_method_type_id,buggy_method_param_number,buggy_method_start_line_without_comment,buggy_method_end_line_without_comment,buggy_class_start_line_without_comment,buggy_class_end_line_without_comment,buggy_method_length_without_comment,buggy_class_length_without_comment,buggy_file_length_without_comment,cwe_id,Average_Operation_Complexity,Weighted_Method_Complexity,Essential_Cyclomatic_Complexity,Design_Complexity,Cyclomatic_Complexity,Coupling_Between_Objects,Depth_Of_Inheritance_Tree,Lack_Of_Cohesion_Of_Methods,Number_Of_Children,Response_For_Class,Chidamber_Weighted_Method_Complexity,tp,label
java/org/owasp/benchmark/testcode/BenchmarkTest01026.java,BenchmarkTest01026.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01026,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3705,5,8,2,3,4,91,40,64,24,30,91,61,0,2,10,25,2,31,15,29,31,22,2,4,1,3,3,1,3,1,0,13,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01027.java,BenchmarkTest01027.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01027,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],2734,5,8,2,3,4,83,40,64,24,30,83,53,0,2,10,25,2,31,15,29,31,22,2,4,1,3,3,1,3,1,0,13,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01028.java,BenchmarkTest01028.java,64,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01028,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3562,5,12,2,3,4,101,40,78,38,30,101,71,0,2,10,38,2,44,28,42,44,22,3,6,1,4,6,2,3,1,0,18,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01029.java,BenchmarkTest01029.java,64,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01029,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3450,5,12,2,3,4,92,40,78,38,30,92,62,0,2,10,38,2,44,28,42,44,22,3,6,1,4,6,2,3,1,0,18,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01030.java,BenchmarkTest01030.java,64,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01030,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3777,5,12,2,3,4,110,40,78,38,30,110,80,0,2,10,38,2,44,28,42,44,22,3,6,1,4,6,2,3,1,0,18,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01031.java,BenchmarkTest01031.java,58,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01031,doPost,FileInputStream(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3366,5,12,2,3,4,103,40,80,40,30,103,73,0,2,10,38,2,44,28,42,44,22,2,4,1,4,5,2,3,1,0,15,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01032.java,BenchmarkTest01032.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01032,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3091,5,12,2,3,4,96,40,77,37,30,96,66,0,2,10,35,2,41,25,39,41,22,2,4,1,4,5,2,3,1,0,14,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01033.java,BenchmarkTest01033.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01033,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3042,5,12,2,3,4,91,40,77,37,30,91,61,0,2,10,35,2,41,25,39,41,22,2,4,1,4,5,2,3,1,0,14,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01034.java,BenchmarkTest01034.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01034,doPost,FileOutputStream(...) writes to a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3076,5,12,2,3,4,94,40,77,37,30,94,64,0,2,10,35,2,41,25,39,41,22,2,4,1,4,5,2,3,1,0,13,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01035.java,BenchmarkTest01035.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01035,doPost,FileOutputStream(...) writes to a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3071,5,12,2,3,4,96,40,77,37,30,96,66,0,2,10,35,2,41,25,39,41,22,2,4,1,4,5,2,3,1,0,13,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01038.java,BenchmarkTest01038.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01038,doPost,MD5 is not a recommended cryptographic hash function,[HttpServletRequest request# HttpServletResponse response],3837,5,12,2,3,4,106,40,89,49,30,106,76,0,2,10,46,2,52,36,50,52,328,3,6,3,6,6,2,3,1,0,25,6,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01038.java,BenchmarkTest01038.java,72,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01038,doPost,File(...) reads a file whose location might be specified by user input,[HttpServletRequest request# HttpServletResponse response],3837,5,12,2,3,4,106,40,89,49,30,106,76,0,2,10,46,2,52,36,50,52,22,3,6,3,6,6,2,3,1,0,25,6,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01046.java,BenchmarkTest01046.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01046,doPost,This use of PrintWriter.format(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2850,5,8,2,3,4,77,40,59,19,30,77,47,0,2,10,24,2,30,14,28,30,79,1.5,3,1,2,2,1,3,1,0,10,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01047.java,BenchmarkTest01047.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01047,doPost,This use of PrintWriter.format(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2682,5,8,2,3,4,76,40,59,19,30,76,46,0,2,10,24,2,30,14,28,30,79,1.5,3,1,2,2,1,3,1,0,10,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01049.java,BenchmarkTest01049.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01049,doPost,This use of PrintWriter.format(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2632,5,8,2,3,4,79,40,56,16,30,79,49,0,2,10,21,2,27,11,25,27,79,1.5,3,1,2,2,1,3,1,0,9,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01050.java,BenchmarkTest01050.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01050,doPost,This use of PrintWriter.print(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2359,5,8,2,3,4,69,40,55,15,30,69,39,0,2,10,20,2,26,10,24,26,79,1.5,3,1,2,2,1,3,1,0,9,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01051.java,BenchmarkTest01051.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01051,doPost,This use of PrintWriter.printf(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2486,5,8,2,3,4,75,40,56,16,30,75,45,0,2,10,21,2,27,11,25,27,79,1.5,3,1,2,2,1,3,1,0,9,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01052.java,BenchmarkTest01052.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01052,doPost,This use of PrintWriter.printf(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2616,5,8,2,3,4,79,40,56,16,30,79,49,0,2,10,21,2,27,11,25,27,79,1.5,3,1,2,2,1,3,1,0,9,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01053.java,BenchmarkTest01053.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01053,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2424,5,8,2,3,4,74,40,55,15,30,74,44,0,2,10,20,2,26,10,24,26,79,1.5,3,1,2,2,1,3,1,0,9,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01055.java,BenchmarkTest01055.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01055,doPost,This use of PrintWriter.println(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2569,5,8,2,3,4,78,40,55,15,30,78,48,0,2,10,20,2,26,10,24,26,79,1.5,3,1,2,2,1,3,1,0,9,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01056.java,BenchmarkTest01056.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01056,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2512,5,12,2,3,4,78,40,59,19,30,78,48,0,2,10,24,2,30,14,28,30,79,2,4,1,3,3,1,3,1,0,11,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01057.java,BenchmarkTest01057.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01057,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],2419,5,8,2,3,4,74,40,55,15,30,74,44,0,2,10,20,2,26,10,24,26,79,1.5,3,1,2,2,1,3,1,0,9,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,BenchmarkTest01058.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01058,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01058.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3990,5,8,2,3,4,113,40,99,59,30,113,83,0,2,10,49,2,55,39,53,55,563,4,8,1,6,8,2,3,1,0,29,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,BenchmarkTest01058.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01058,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01058.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3990,5,8,2,3,4,113,40,99,59,30,113,83,0,2,10,49,2,55,39,53,55,563,4,8,1,6,8,2,3,1,0,29,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,BenchmarkTest01058.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01058,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],3990,5,8,2,3,4,113,40,99,59,30,113,83,0,2,10,49,2,55,39,53,55,330,4,8,1,6,8,2,3,1,0,29,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01058.java,BenchmarkTest01058.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01058,doPost,Random object created and used only once in org.owasp.benchmark.testcode.BenchmarkTest01058.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3990,5,8,2,3,4,113,40,99,59,30,113,83,0,2,10,49,2,55,39,53,55,440,4,8,1,6,8,2,3,1,0,29,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,BenchmarkTest01059.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01059,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01059.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4033,5,8,2,3,4,117,40,98,58,30,117,87,0,2,10,48,2,54,38,52,54,563,4,8,1,6,8,2,3,1,0,28,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,BenchmarkTest01059.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01059,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01059.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4033,5,8,2,3,4,117,40,98,58,30,117,87,0,2,10,48,2,54,38,52,54,563,4,8,1,6,8,2,3,1,0,28,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,BenchmarkTest01059.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01059,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],4033,5,8,2,3,4,117,40,98,58,30,117,87,0,2,10,48,2,54,38,52,54,330,4,8,1,6,8,2,3,1,0,28,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01059.java,BenchmarkTest01059.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01059,doPost,Random object created and used only once in org.owasp.benchmark.testcode.BenchmarkTest01059.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4033,5,8,2,3,4,117,40,98,58,30,117,87,0,2,10,48,2,54,38,52,54,440,4,8,1,6,8,2,3,1,0,28,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,BenchmarkTest01060.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01060,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01060.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4186,5,8,2,3,4,121,40,98,58,30,121,91,0,2,10,48,2,54,38,52,54,563,4,8,1,6,8,2,3,1,0,28,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,BenchmarkTest01060.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01060,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01060.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4186,5,8,2,3,4,121,40,98,58,30,121,91,0,2,10,48,2,54,38,52,54,563,4,8,1,6,8,2,3,1,0,28,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,BenchmarkTest01060.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01060,doPost,The use of java.util.Random is predictable,[HttpServletRequest request# HttpServletResponse response],4186,5,8,2,3,4,121,40,98,58,30,121,91,0,2,10,48,2,54,38,52,54,330,4,8,1,6,8,2,3,1,0,28,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01060.java,BenchmarkTest01060.java,53,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01060,doPost,Random object created and used only once in org.owasp.benchmark.testcode.BenchmarkTest01060.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4186,5,8,2,3,4,121,40,98,58,30,121,91,0,2,10,48,2,54,38,52,54,440,4,8,1,6,8,2,3,1,0,28,8,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01061.java,BenchmarkTest01061.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01061,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01061.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3476,5,8,2,3,4,97,40,80,40,30,97,67,0,2,10,40,2,46,30,44,46,563,3.5,7,3,4,6,1,3,1,0,18,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01061.java,BenchmarkTest01061.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01061,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01061.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3476,5,8,2,3,4,97,40,80,40,30,97,67,0,2,10,40,2,46,30,44,46,563,3.5,7,3,4,6,1,3,1,0,18,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01061.java,BenchmarkTest01061.java,68,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01061,doPost,Cookie without the secure flag could be sent in clear text if a HTTP URL is visited,[HttpServletRequest request# HttpServletResponse response],3476,5,8,2,3,4,97,40,80,40,30,97,67,0,2,10,40,2,46,30,44,46,614,3.5,7,3,4,6,1,3,1,0,18,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01061.java,BenchmarkTest01061.java,68,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01061,doPost,This use of Cookie(...) might be used to include CRLF characters into HTTP headers,[HttpServletRequest request# HttpServletResponse response],3476,5,8,2,3,4,97,40,80,40,30,97,67,0,2,10,40,2,46,30,44,46,113,3.5,7,3,4,6,1,3,1,0,18,7,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01062.java,BenchmarkTest01062.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01062,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01062.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],3445,5,8,2,3,4,97,40,80,40,30,97,67,0,2,10,40,2,46,30,44,46,563,3.5,7,3,4,6,1,3,1,0,18,7,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01063.java,BenchmarkTest01063.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01063,doPost,This use of PrintWriter.write(...) could be vulnerable to XSS,[HttpServletRequest request# HttpServletResponse response],3323,5,8,2,3,4,81,40,55,15,30,81,51,0,2,10,20,2,26,10,24,26,79,1.5,3,1,2,2,1,3,1,0,9,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01064.java,BenchmarkTest01064.java,62,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01064,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3156,5,12,2,3,4,89,40,71,31,30,89,59,0,2,10,32,2,38,22,36,38,78,2,4,1,4,4,2,3,1,0,18,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01065.java,BenchmarkTest01065.java,74,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01065,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3282,5,12,2,3,4,102,40,83,43,30,102,72,0,2,10,43,2,49,33,47,49,78,2,4,1,4,4,2,3,1,0,18,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01066.java,BenchmarkTest01066.java,60,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01066,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],2933,5,12,2,3,4,86,40,69,29,30,86,56,0,2,10,30,2,36,20,34,36,78,1.5,3,1,3,3,2,3,1,0,18,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01067.java,BenchmarkTest01067.java,59,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01067,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3038,5,12,2,3,4,91,40,68,28,30,91,61,0,2,10,29,2,35,19,33,35,78,1.5,3,1,3,3,2,3,1,0,18,3,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01068.java,BenchmarkTest01068.java,63,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01068,doPost,This usage of Runtime.exec(...) can be vulnerable to Command Injection,[HttpServletRequest request# HttpServletResponse response],3062,5,12,2,3,4,91,40,72,32,30,91,61,0,2,10,33,2,39,23,37,39,78,2,4,1,4,4,2,3,1,0,19,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01069.java,BenchmarkTest01069.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01069,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01069.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4365,5,8,2,3,4,121,40,108,68,30,121,91,0,2,10,56,2,62,46,60,62,563,4,8,1,7,9,2,3,1,0,31,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01070.java,BenchmarkTest01070.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01070,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01070.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],5416,5,8,2,4,5,137,40,108,68,30,137,107,0,2,10,56,2,65,46,63,65,563,3,9,1,7,9,2,3,1,0,32,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01071.java,BenchmarkTest01071.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01071,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01071.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4480,5,8,2,4,5,127,40,108,68,30,127,97,0,2,10,56,2,65,46,63,65,563,3,9,1,7,9,2,3,1,0,32,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01072.java,BenchmarkTest01072.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01072,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01072.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4451,5,8,2,4,5,127,40,107,67,30,127,97,0,2,10,54,2,63,44,61,63,563,3,9,1,7,9,2,3,1,0,31,9,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01073.java,BenchmarkTest01073.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01073,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01073.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4766,5,8,2,3,4,140,40,108,68,30,140,110,0,2,10,56,2,62,46,60,62,563,4,8,1,7,9,2,3,1,0,31,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01074.java,BenchmarkTest01074.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01074,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01074.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4162,5,8,2,3,4,115,40,101,61,30,115,85,0,2,10,53,2,59,43,57,59,563,4,8,1,7,9,2,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01075.java,BenchmarkTest01075.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01075,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01075.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4180,5,8,2,3,4,116,40,102,62,30,116,86,0,2,10,53,2,59,43,57,59,563,4,8,1,7,9,2,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01076.java,BenchmarkTest01076.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01076,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01076.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4590,5,8,2,3,4,134,40,102,62,30,134,104,0,2,10,53,2,59,43,57,59,563,4,8,1,7,9,2,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01077.java,BenchmarkTest01077.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01077,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01077.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4244,5,8,2,3,4,121,40,102,62,30,121,91,0,2,10,53,2,59,43,57,59,563,4,8,1,7,9,2,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01078.java,BenchmarkTest01078.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01078,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01078.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4181,5,8,2,3,4,116,40,102,62,30,116,86,0,2,10,53,2,59,43,57,59,563,4,8,1,7,9,2,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01079.java,BenchmarkTest01079.java,51,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01079,doPost,Dead store to bar in org.owasp.benchmark.testcode.BenchmarkTest01079.doPost(HttpServletRequest; HttpServletResponse),[HttpServletRequest request# HttpServletResponse response],4193,5,8,2,3,4,116,40,102,62,30,116,86,0,2,10,53,2,59,43,57,59,563,4,8,1,7,9,2,3,1,0,30,8,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01082.java,BenchmarkTest01082.java,54,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01082,doPost,The application mixes trusted and untrusted data in session attributes.,[HttpServletRequest request# HttpServletResponse response],2603,5,8,2,3,4,76,40,60,20,30,76,46,0,2,10,20,2,26,10,24,26,501,1.5,3,1,2,2,2,3,1,0,11,3,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01083.java,BenchmarkTest01083.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01083,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],2961,5,12,2,3,4,84,40,71,31,30,84,54,0,2,10,33,2,39,23,37,39,89,2,4,2,4,4,2,3,1,0,14,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01084.java,BenchmarkTest01084.java,57,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01084,doPost,This use of Connection.prepareStatement(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3088,5,12,2,3,4,89,40,70,30,30,89,59,0,2,10,33,2,39,23,37,39,89,2,4,2,4,4,2,3,1,0,14,4,1,0
java/org/owasp/benchmark/testcode/BenchmarkTest01085.java,BenchmarkTest01085.java,56,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01085,doPost,This use of JdbcTemplate.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3182,5,12,2,3,4,93,40,70,30,30,93,63,0,2,10,29,2,35,19,33,35,89,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01086.java,BenchmarkTest01086.java,56,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01086,doPost,This use of JdbcTemplate.execute(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3023,5,12,2,3,4,89,40,70,30,30,89,59,0,2,10,29,2,35,19,33,35,89,2,4,2,4,4,2,3,1,0,12,4,0,1
java/org/owasp/benchmark/testcode/BenchmarkTest01087.java,BenchmarkTest01087.java,55,9/7/2019 8:26,org.owasp.benchmark.testcode.BenchmarkTest01087,doPost,This use of JdbcTemplate.queryForInt(...) can be vulnerable to SQL injection,[HttpServletRequest request# HttpServletResponse response],3264,5,12,2,3,4,97,40,78,38,30,97,67,0,2,10,33,2,39,23,37,39,89,2,4,2,5,5,2,3,1,0,13,4,1,0
